min_avg_RSS12_1,max_avg_RSS12_1,mean_avg_RSS12_1,median_avg_RSS12_1,standard deviation_avg_RSS12_1,1st quart_avg_RSS12_1,3rd quart_avg_RSS12_1,min_var_RSS12_1,max_var_RSS12_1,mean_var_RSS12_1,median_var_RSS12_1,standard deviation_var_RSS12_1,1st quart_var_RSS12_1,3rd quart_var_RSS12_1,min_avg_RSS13_1,max_avg_RSS13_1,mean_avg_RSS13_1,median_avg_RSS13_1,standard deviation_avg_RSS13_1,1st quart_avg_RSS13_1,3rd quart_avg_RSS13_1,min_var_RSS13_1,max_var_RSS13_1,mean_var_RSS13_1,median_var_RSS13_1,standard deviation_var_RSS13_1,1st quart_var_RSS13_1,3rd quart_var_RSS13_1,min_avg_RSS23_1,max_avg_RSS23_1,mean_avg_RSS23_1,median_avg_RSS23_1,standard deviation_avg_RSS23_1,1st quart_avg_RSS23_1,3rd quart_avg_RSS23_1,min_var_RSS23_1,max_var_RSS23_1,mean_var_RSS23_1,median_var_RSS23_1,standard deviation_var_RSS23_1,1st quart_var_RSS23_1,3rd quart_var_RSS23_1,min_avg_RSS12_2,max_avg_RSS12_2,mean_avg_RSS12_2,median_avg_RSS12_2,standard deviation_avg_RSS12_2,1st quart_avg_RSS12_2,3rd quart_avg_RSS12_2,min_var_RSS12_2,max_var_RSS12_2,mean_var_RSS12_2,median_var_RSS12_2,standard deviation_var_RSS12_2,1st quart_var_RSS12_2,3rd quart_var_RSS12_2,min_avg_RSS13_2,max_avg_RSS13_2,mean_avg_RSS13_2,median_avg_RSS13_2,standard deviation_avg_RSS13_2,1st quart_avg_RSS13_2,3rd quart_avg_RSS13_2,min_var_RSS13_2,max_var_RSS13_2,mean_var_RSS13_2,median_var_RSS13_2,standard deviation_var_RSS13_2,1st quart_var_RSS13_2,3rd quart_var_RSS13_2,min_avg_RSS23_2,max_avg_RSS23_2,mean_avg_RSS23_2,median_avg_RSS23_2,standard deviation_avg_RSS23_2,1st quart_avg_RSS23_2,3rd quart_avg_RSS23_2,min_var_RSS23_2,max_var_RSS23_2,mean_var_RSS23_2,median_var_RSS23_2,standard deviation_var_RSS23_2,1st quart_var_RSS23_2,3rd quart_var_RSS23_2,min_avg_RSS12_3,max_avg_RSS12_3,mean_avg_RSS12_3,median_avg_RSS12_3,standard deviation_avg_RSS12_3,1st quart_avg_RSS12_3,3rd quart_avg_RSS12_3,min_var_RSS12_3,max_var_RSS12_3,mean_var_RSS12_3,median_var_RSS12_3,standard deviation_var_RSS12_3,1st quart_var_RSS12_3,3rd quart_var_RSS12_3,min_avg_RSS13_3,max_avg_RSS13_3,mean_avg_RSS13_3,median_avg_RSS13_3,standard deviation_avg_RSS13_3,1st quart_avg_RSS13_3,3rd quart_avg_RSS13_3,min_var_RSS13_3,max_var_RSS13_3,mean_var_RSS13_3,median_var_RSS13_3,standard deviation_var_RSS13_3,1st quart_var_RSS13_3,3rd quart_var_RSS13_3,min_avg_RSS23_3,max_avg_RSS23_3,mean_avg_RSS23_3,median_avg_RSS23_3,standard deviation_avg_RSS23_3,1st quart_avg_RSS23_3,3rd quart_avg_RSS23_3,min_var_RSS23_3,max_var_RSS23_3,mean_var_RSS23_3,median_var_RSS23_3,standard deviation_var_RSS23_3,1st quart_var_RSS23_3,3rd quart_var_RSS23_3,min_avg_RSS12_4,max_avg_RSS12_4,mean_avg_RSS12_4,median_avg_RSS12_4,standard deviation_avg_RSS12_4,1st quart_avg_RSS12_4,3rd quart_avg_RSS12_4,min_var_RSS12_4,max_var_RSS12_4,mean_var_RSS12_4,median_var_RSS12_4,standard deviation_var_RSS12_4,1st quart_var_RSS12_4,3rd quart_var_RSS12_4,min_avg_RSS13_4,max_avg_RSS13_4,mean_avg_RSS13_4,median_avg_RSS13_4,standard deviation_avg_RSS13_4,1st quart_avg_RSS13_4,3rd quart_avg_RSS13_4,min_var_RSS13_4,max_var_RSS13_4,mean_var_RSS13_4,median_var_RSS13_4,standard deviation_var_RSS13_4,1st quart_var_RSS13_4,3rd quart_var_RSS13_4,min_avg_RSS23_4,max_avg_RSS23_4,mean_avg_RSS23_4,median_avg_RSS23_4,standard deviation_avg_RSS23_4,1st quart_avg_RSS23_4,3rd quart_avg_RSS23_4,min_var_RSS23_4,max_var_RSS23_4,mean_var_RSS23_4,median_var_RSS23_4,standard deviation_var_RSS23_4,1st quart_var_RSS23_4,3rd quart_var_RSS23_4,bending
40.33,46.25,45.13183333333333,45.33,0.8153330848283338,45.0,45.5,0.0,4.5,0.4100833333333333,0.47,0.46463050438196674,0.0,0.5,12.25,21.0,19.1735,19.25,1.428025992513483,18.31,20.25,0.0,2.95,0.44525,0.43,0.5090392375624411,0.0,0.5,3.0,15.75,12.990916666666667,13.5,1.9854330839422225,12.1875,14.33,0.0,3.0,0.8231666666666667,0.83,0.4760198840090492,0.47,1.0,35.5,47.0,44.988166666666665,45.25,1.6634135113686916,45.0,46.0,0.0,3.35,0.42441666666666666,0.44999999999999996,0.5192460530282664,0.0,0.5,3.0,21.0,16.147166666666667,17.29,3.925601422280496,14.75,18.25,0.0,3.5,0.6605,0.47,0.690178213497467,0.0,0.87,9.75,21.0,15.49925,16.0,2.6538987215735546,13.0,17.5425,0.0,2.86,0.8855,0.83,0.5304094660549266,0.47,1.25,40.5,48.0,47.028333333333336,47.71,1.233585559794428,46.0,48.0,0.0,3.35,0.33116666666666666,0.43,0.47621438455387133,0.0,0.5,5.0,20.0,14.2875,13.0,3.2006108266806725,12.0,18.0,0.0,4.0,0.40075,0.43,0.6114374336709503,0.0,0.47,5.33,17.25,14.361333333333333,14.75,1.7830598444706178,13.25,15.5,0.0,4.24,0.8093333333333333,0.825,0.6557947687436095,0.43,1.0,37.75,48.0,47.751416666666664,48.0,1.2657294677118696,48.0,48.0,0.0,1.89,0.08375,0.0,0.28461403173213984,0.0,0.0,0.0,16.75,10.518583333333334,10.75,2.747229099308908,9.5,12.0,0.0,5.12,0.8875,0.71,0.7723479970657193,0.47,1.2275,2.5,17.75,10.724583333333333,11.0,2.768838271035068,9.4575,12.25,0.0,6.0,1.0123333333333333,0.83,0.9134942915685305,0.47,1.25,0
41.25,48.0,47.48708333333333,47.5,0.7488168772712553,47.5,47.75,0.0,2.59,0.4141666666666667,0.5,0.3084103545257705,0.43,0.5,6.5,21.0,15.396333333333333,16.875,4.053086371106918,11.4375,18.347499999999997,0.0,5.36,0.7058333333333333,0.47,0.7708606816255399,0.43,0.82,2.67,18.25,11.039166666666667,11.71,2.9675518539028496,9.0,12.75,0.0,6.58,1.2364166666666667,0.94,1.0572930362135988,0.5,1.5,46.5,48.0,47.52725,47.5,0.24647758007370912,47.5,47.67,0.0,0.83,0.4435,0.5,0.1504818590926042,0.43,0.5,14.67,20.0,17.843083333333333,18.0,0.7797541045646607,17.9375,18.0,0.0,2.29,0.3581666666666667,0.0,0.49028028912527394,0.0,0.5,3.5,17.0,12.373666666666667,12.5,2.5227998762657093,10.6875,14.5,0.0,4.03,0.9225833333333333,0.83,0.7159556061460717,0.47,1.25,47.2,48.0,47.74675,47.75,0.23508683359076293,47.5,48.0,0.0,0.5,0.2808333333333333,0.43,0.23557754288447066,0.0,0.5,13.5,18.67,17.044166666666666,17.29,1.110262731669101,16.25,18.0,0.0,0.94,0.2895833333333333,0.43,0.29416852151040734,0.0,0.47,4.75,17.75,15.159,15.75,2.1878800606212097,14.31,16.75,0.0,2.17,0.7290833333333333,0.825,0.386264149251777,0.47,0.83,29.75,47.75,44.96775,45.5,2.7594334647203382,45.0,46.3725,0.0,4.6,0.5801666666666666,0.5,0.5692704801338464,0.43,0.5,7.5,20.33,17.107833333333332,18.0,2.4656804618717385,16.31,18.75,0.0,6.52,0.7881666666666667,0.5,0.9698877898653901,0.43,0.84,4.5,21.25,14.555666666666667,14.75,2.9163845273702496,13.5,16.0625,0.0,5.46,1.0764166666666666,0.83,1.0115059044206673,0.47,1.145,0
45.0,47.33,45.944833333333335,46.1,0.6035510927573792,45.5,46.5,0.0,1.0,0.4245833333333333,0.47,0.2574989461782576,0.43,0.5,16.75,19.75,18.25525,18.25,0.45768868084258824,18.0,18.5,0.0,1.3,0.3784166666666667,0.43,0.3110189159945783,0.0,0.5,9.75,18.0,13.633333333333333,13.75,1.5170157199837688,12.75,14.425,0.0,1.87,0.7428333333333333,0.83,0.3475029371336689,0.47,0.94,45.25,47.67,46.08275,46.0,0.507627472917398,45.5,46.5,0.0,1.0,0.5021666666666667,0.5,0.18683648238087602,0.47,0.5,15.0,18.75,17.131083333333333,17.5,1.0828307097318468,16.25,18.0,0.0,1.3,0.37266666666666665,0.43,0.3319733039113297,0.0,0.5,6.67,16.25,12.780583333333333,12.75,1.8427898542098373,12.0,14.0,0.0,4.06,0.784,0.7649999999999999,0.48949365022791236,0.47,1.0,36.33,47.0,45.08258333333333,45.75,2.1158439903065918,45.0,46.5,0.0,1.66,0.5420833333333334,0.5,0.3445515800522856,0.43,0.71,1.5,21.25,16.871,17.75,2.839058134740635,16.75,18.0,0.0,4.11,0.55075,0.43,0.7653462582112646,0.0,0.5,7.5,19.0,14.463583333333334,14.75,1.9609759171440753,13.75,15.33,0.0,4.5,0.7706666666666666,0.71,0.5796604821012072,0.43,0.94,42.5,45.25,44.48833333333334,44.5,0.5405666701989423,44.5,45.0,0.0,0.83,0.37174999999999997,0.5,0.23571333715113463,0.0,0.5,14.5,20.5,18.42825,18.5,0.9818706742786464,18.0,19.0,0.0,1.3,0.46341666666666664,0.47,0.3260831873894133,0.43,0.5525,1.0,19.75,8.836666666666666,9.25,4.184204257216232,5.9375,11.25,0.0,2.62,0.8829166666666667,0.83,0.5575085571688801,0.47,1.2275,0
36.67,45.0,40.737,41.5,2.5213590439624887,38.1875,42.25,0.0,1.58,0.5844166666666667,0.5,0.3822111604185039,0.43,0.83,10.67,24.0,16.160333333333334,16.25,2.3109279788105255,14.9375,17.6175,0.0,2.59,0.719,0.7649999999999999,0.4824437094346958,0.43,0.87,2.0,22.0,9.375583333333333,9.29,3.3039848097788362,7.33,11.25,0.0,4.11,1.1834166666666666,1.09,0.7983833411236444,0.6575,1.63,37.75,45.0,43.7465,44.5,1.851344117666084,43.9375,44.75,0.0,2.12,0.4444166666666667,0.47,0.3446683848544964,0.43,0.5,8.25,20.0,16.325416666666666,16.875,2.281496227262716,15.25,18.0,0.0,2.87,0.5821666666666667,0.47,0.4973546548098895,0.0,0.84,3.0,17.67,9.197916666666666,9.25,2.257794303971825,7.5,10.75,0.0,3.91,1.13275,1.0,0.7438972578603182,0.5,1.48,36.4,45.8,42.42341666666667,42.125,2.2586868706289986,42.0,44.5,0.0,1.48,0.34225,0.43,0.348652779286501,0.0,0.5,9.5,20.75,16.794666666666668,17.0,1.8979325033084935,15.75,18.0,0.0,3.5,0.7955,0.825,0.6083575491132048,0.43,1.12,2.0,18.67,8.886416666666667,9.0,3.5028259409838123,6.4575,10.75,0.0,4.03,1.29825,1.22,0.754555534484937,0.82,1.7,36.0,45.5,42.77275,43.125,2.4334651997000596,41.9375,45.0,0.0,2.12,0.4711666666666667,0.47,0.4332584830851745,0.0,0.71,6.33,21.0,16.00175,16.75,3.1607154446183134,14.1875,18.0,0.0,5.59,0.9029166666666667,0.5,0.9428201890941793,0.43,1.2625,2.0,21.33,12.811083333333332,12.75,4.1519119410346885,9.5,15.75,0.0,6.65,1.2906666666666666,0.905,1.1926425241773793,0.47,1.5325,0
39.0,45.67,44.245916666666666,45.0,1.4459561088177786,44.31,45.0,0.0,1.3,0.23841666666666667,0.0,0.30349226682472313,0.0,0.475,1.0,21.0,16.236583333333332,16.71,3.1371949939351857,15.0,18.0625,0.0,3.03,0.46408333333333335,0.43,0.46844727573127803,0.0,0.5,2.67,20.0,14.440916666666666,14.75,2.9452011946606995,13.5,16.3125,0.0,5.7,0.79925,0.755,0.6017874809838666,0.47,1.09,38.25,45.0,42.6985,43.125,1.9410439234095254,41.25,44.5,0.0,1.09,0.44166666666666665,0.47,0.2945366203518524,0.4225,0.5,3.67,21.0,14.519416666666666,14.75,4.361834148137035,11.5,18.0625,0.0,3.3,0.624,0.47,0.6276532254585898,0.43,0.87,3.0,21.0,15.717166666666667,16.29,3.696522822923207,13.73,18.5,0.0,5.12,0.8480833333333333,0.825,0.7115839779696289,0.47,1.0225,37.0,48.25,42.42783333333333,42.29,2.1250851424696138,41.730000000000004,43.25,0.0,1.48,0.49383333333333335,0.5,0.38142189379272107,0.0,0.71,2.25,21.75,13.440166666666666,13.33,4.41030572757085,10.7125,16.67,0.0,5.61,1.06175,0.77,1.0977545167256644,0.43,1.3,1.0,21.0,14.45125,15.585,4.533024212201315,11.75,18.0625,0.0,6.85,1.27775,0.905,1.2041227934395529,0.5,1.535,37.5,46.75,40.69558333333333,41.0,1.6221760444069002,39.25,41.5,0.0,2.12,0.5888333333333333,0.5,0.3176547021593125,0.43,0.82,2.0,17.25,8.67875,9.0,3.1964012228302816,6.0,10.69,0.0,4.61,1.0499166666666666,0.83,0.967222042962296,0.43,1.3275000000000001,4.75,20.5,13.949666666666667,14.29,2.8702554371536,12.0,15.5,0.0,4.0,0.9845833333333334,0.87,0.6873134837393865,0.4975,1.3,0
38.33,45.25,42.68233333333333,42.5,1.7190508096837949,42.0,44.0625,0.0,1.7,0.3785833333333333,0.47,0.30324933811044974,0.0,0.5,4.0,17.67,12.258166666666666,12.0,2.1998949491088986,11.75,13.5,0.0,4.11,0.5450833333333334,0.47,0.6347420515365242,0.0,0.83,9.33,20.0,14.774416666666667,14.71,1.9402424676656607,13.33,16.25,0.0,2.36,0.7866666666666666,0.83,0.41458966923638496,0.47,1.0,40.5,44.0,42.48575,42.33,0.5592096200528592,42.0,43.0,0.0,2.6,0.36491666666666667,0.47,0.375564551699168,0.0,0.5,10.0,15.5,12.91525,12.585,1.084253964559902,12.0,13.5,0.0,1.41,0.41833333333333333,0.47,0.37385867399760736,0.0,0.5,11.5,18.33,15.080166666666667,14.875,1.5153982660548033,14.0,16.25,0.0,2.18,0.7786666666666666,0.82,0.3537148196916094,0.47,1.0,41.33,45.0,42.82125,42.5,0.937454592737898,42.0,43.5,0.0,1.0,0.32858333333333334,0.47,0.262340134059536,0.0,0.5,0.0,15.75,11.2735,12.25,3.10327467322488,9.4575,13.212499999999999,0.0,2.69,0.5309166666666667,0.47,0.5110164460398995,0.0,0.7675,11.33,18.25,15.744333333333334,15.75,1.4348265689319961,15.0,16.8125,0.0,1.41,0.658,0.71,0.36376555382726994,0.43,0.87,36.25,45.5,43.848083333333335,44.5,1.9497120217578583,44.31,45.0,0.0,1.22,0.33941666666666664,0.47,0.3039745009024269,0.0,0.5,0.0,22.0,10.674833333333334,11.125,4.252998543456637,8.0,12.8125,0.0,4.72,0.7624166666666666,0.485,0.8791994026589498,0.0,1.0,0.0,20.25,14.185166666666667,15.25,4.472858199875162,12.6875,18.0,0.0,4.0,0.7705833333333333,0.71,0.6446265231447875,0.43,0.94,0
42.75,45.0,44.57908333333334,44.67,0.5023122933554609,44.457499999999996,45.0,0.0,1.0,0.29991666666666666,0.43,0.27697190900044394,0.0,0.5,0.0,15.0,8.865416666666667,10.375,3.8665127483733097,5.6274999999999995,12.0,0.0,5.15,0.6349166666666667,0.47,0.8099963645870629,0.0,0.84,6.5,18.33,14.327583333333333,14.5,1.8489488250633332,12.75,15.5,0.0,2.29,0.6715,0.5,0.44602191226271287,0.43,0.87,37.25,47.33,42.295833333333334,42.0,1.9218966399569652,41.5,43.67,0.0,1.8,0.48641666666666666,0.47,0.38086984881543806,0.0,0.82,0.0,21.0,12.964666666666666,14.25,3.626862647118643,11.75,15.0,0.0,3.5,0.6676666666666666,0.44999999999999996,0.7382214981915365,0.0,0.8875,0.0,18.25,12.606916666666667,13.5,4.423084363553882,12.25,15.0,0.0,3.77,0.8422499999999999,0.83,0.6439367661684873,0.43,1.0975000000000001,37.5,45.0,43.945083333333336,44.585,1.691522607739249,43.6275,45.0,0.0,1.79,0.3308333333333333,0.43,0.37413335898864086,0.0,0.5,8.67,15.0,13.24675,13.52,1.2605982056684257,12.25,14.0,0.0,1.01,0.3225,0.43,0.3042258393768315,0.0,0.5,2.0,18.25,13.523583333333333,13.29,2.3342347263510317,12.5,14.75,0.0,3.74,0.7098333333333333,0.5,0.46368995605915375,0.47,0.95,36.0,45.0,39.87833333333333,39.5,1.6608413041392667,39.33,40.0,0.0,2.17,0.5595,0.5,0.3713044233373959,0.47,0.7374999999999999,5.75,21.0,13.366,13.125,2.6420727793587684,12.0,14.75,0.0,5.56,0.6449166666666667,0.47,0.8380369176534764,0.0,0.83,7.5,19.67,16.53175,17.585,2.4246911481393973,16.0,18.0,0.0,3.35,0.5845833333333333,0.47,0.6578624614668969,0.0,0.83,0
37.0,43.67,39.623583333333336,39.5,1.131678901391354,39.0,39.5,0.0,2.83,0.4250833333333333,0.485,0.3601260186375318,0.43,0.5,2.0,17.75,12.501,12.25,3.1666986759402413,10.5,15.0,0.0,2.17,0.46541666666666665,0.43,0.4822111114671758,0.0,0.71,10.75,23.25,17.421416666666666,17.5,1.5703482971970906,16.4575,18.0,0.0,3.27,0.5669166666666666,0.5,0.4979095726906953,0.43,0.83,39.0,45.33,44.54591666666666,45.0,1.0181334840366107,44.5,45.0,0.0,1.41,0.20108333333333334,0.0,0.2830054660912666,0.0,0.47,0.0,18.75,11.913083333333333,12.585,4.636809573209502,8.73,15.0625,0.0,3.34,0.6533333333333333,0.47,0.6122672198145053,0.43,0.87,2.0,22.0,18.286666666666665,19.5,4.09978669937744,18.0,21.0,0.0,3.67,0.5818333333333333,0.47,0.5972626399369256,0.0,0.83,43.5,45.33,44.839416666666665,45.0,0.36270527849428763,45.0,45.0,0.0,0.83,0.11524999999999999,0.0,0.2204310616523369,0.0,0.0,3.0,19.5,11.104916666666666,11.75,2.6028901182699045,9.67,12.2875,0.0,3.74,0.883,0.5,0.9034533187495988,0.43,1.25,14.25,24.0,20.4095,21.33,2.825370013694791,17.9375,22.5,0.0,3.83,0.6491666666666667,0.5,0.499257572050039,0.43,0.83,36.25,45.75,43.741166666666665,45.0,2.191170280667286,42.5,45.0,0.0,1.5,0.3436666666666667,0.43,0.34373366016678175,0.0,0.5,3.33,22.75,15.393416666666667,15.0,3.3354395716088674,14.1875,17.27,0.0,3.28,0.5690833333333333,0.47,0.5720418916218534,0.0,0.83,5.33,23.75,16.688166666666667,18.0,4.010427581163073,14.1875,19.8125,0.0,3.54,0.7839166666666667,0.71,0.6422077150733397,0.43,0.955,0
36.0,45.0,41.712916666666665,42.0,2.72172597112655,40.33,45.0,0.0,1.3,0.2564166666666667,0.0,0.3656668728566502,0.0,0.4775,3.0,21.0,11.6265,11.71,3.5180572966990105,9.6275,12.5425,0.0,5.54,0.8865,0.71,0.9241445283307682,0.43,1.25,1.0,21.0,11.363166666666666,11.585,4.009932622358429,9.73,13.3725,0.0,4.66,1.3109166666666667,1.09,0.9638543038486773,0.71,1.7225,43.5,46.25,45.113166666666665,45.0,0.42350078295708726,45.0,45.5,0.0,0.83,0.23391666666666666,0.0,0.2714953791436578,0.0,0.5,4.5,17.75,12.15125,12.0,2.2555807772848984,11.6275,13.5,0.0,3.09,0.59925,0.48,0.6534332888866389,0.0,0.84,1.75,20.25,11.923916666666667,11.875,3.708991186731143,9.0,14.5,0.0,4.72,1.0478333333333334,0.83,0.7991941144008738,0.47,1.345,37.75,47.33,44.9075,45.29,2.156161875558847,45.0,46.25,0.0,1.3,0.40058333333333335,0.43,0.2879696991335157,0.0,0.5,5.0,18.5,14.95625,15.25,2.3952474170898577,13.4575,16.75,0.0,3.3,0.6683333333333333,0.5,0.6369047174009778,0.43,0.87,4.0,21.0,14.547666666666666,14.585,2.639128240754598,13.0,16.33,0.0,5.91,1.036,0.83,0.918209254633233,0.47,1.25,42.33,47.0,46.031166666666664,46.33,0.7511572957198556,45.5,46.5,0.0,4.5,0.4955,0.5,0.42374847859224574,0.45999999999999996,0.5,6.67,18.0,14.691083333333333,15.0,1.757121785132469,14.6875,15.5,0.0,4.19,0.42825,0.43,0.5298607118381017,0.0,0.5,2.33,18.67,12.611416666666667,12.75,2.073237753590544,11.75,13.75,0.0,4.09,1.2255833333333332,1.12,0.6229663328148065,0.83,1.64,0
48.0,48.33,48.00691666666667,48.0,0.04378702914755259,48.0,48.0,0.0,0.47,0.011083333333333332,0.0,0.06957005819459167,0.0,0.0,0.0,12.0,6.910416666666666,7.71,2.5945746225516038,5.6274999999999995,9.0,0.0,3.11,0.5163333333333333,0.43,0.6904144819329507,0.0,0.5,0.0,11.75,8.371583333333334,9.0,2.2261154302873836,7.25,9.75,0.0,3.09,0.6424166666666666,0.5,0.4887215285753198,0.43,0.83,34.0,51.0,42.346000000000004,40.75,3.076195238091554,40.5,43.542500000000004,0.0,4.85,0.6118333333333333,0.5,0.6952479556877217,0.47,0.83,0.0,23.0,12.35375,12.0,3.511344654332953,12.0,13.67,0.0,5.72,0.5821666666666666,0.43,0.8110240267641867,0.0,0.83,0.0,22.25,5.642333333333333,3.33,5.373313099891706,1.73,9.0,0.0,4.97,0.8065,0.5,0.9235068803117774,0.0,1.0975000000000001,39.33,41.0,40.26583333333333,40.25,0.2537337429766289,40.0,40.5,0.0,1.0,0.6961666666666666,0.825,0.2266570479092737,0.5,0.83,8.5,14.5,12.216666666666667,12.0,0.8068252269102103,12.0,12.5,0.0,1.5,0.14416666666666667,0.0,0.285667678271385,0.0,0.0,0.0,8.25,1.6271666666666667,1.0,2.2093678259801335,0.0,2.0,0.0,2.83,0.3515833333333333,0.0,0.5788266831545108,0.0,0.4775,39.33,40.67,40.2055,40.25,0.2551811022744107,40.0,40.33,0.0,1.0,0.7601666666666667,0.83,0.21105570308314717,0.5,0.94,11.75,14.0,12.159,12.0,0.4414974518612763,12.0,12.0,0.0,0.87,0.08558333333333333,0.0,0.19334210474644947,0.0,0.0,0.0,4.5,1.5748333333333333,1.5,0.9482854792413803,1.0,2.0,0.0,1.5,0.39675,0.47,0.35666560970025857,0.0,0.5,0
39.33,41.0,40.02425,40.0,0.2747364283126955,39.8775,40.25,0.0,1.0,0.8165,0.83,0.19326756826011046,0.82,1.0,10.0,14.5,12.13475,12.0,0.5114569114489582,12.0,12.25,0.0,1.5,0.19383333333333333,0.0,0.3103459260849659,0.0,0.43,0.0,12.75,1.7165,1.0,2.3780811592542426,1.0,1.5,0.0,2.5,0.28583333333333333,0.0,0.4748809374589643,0.0,0.5,39.33,40.5,39.5965,39.5,0.19215561795743877,39.5,39.75,0.0,1.0,0.5511666666666667,0.5,0.15557528553014827,0.47,0.5,9.0,14.5,11.872833333333332,12.0,0.7913388116640928,11.75,12.0,0.0,1.63,0.29991666666666666,0.0,0.4096350001322319,0.0,0.47,0.0,12.33,5.667333333333334,6.125,3.349323958710499,2.1875,8.8125,0.0,3.11,0.7246666666666667,0.5,0.6730202006449659,0.43,0.94,39.0,40.0,39.52891666666667,39.5,0.11289018858107747,39.5,39.5,0.0,0.83,0.4831666666666667,0.5,0.08494173320115207,0.5,0.5,0.0,13.0,8.282666666666668,8.75,3.1771380634951645,6.25,11.0625,0.0,2.12,0.491,0.47,0.3758070307614639,0.43,0.71,0.0,13.5,9.480416666666667,10.5,3.0519781147913343,7.25,12.0,0.0,2.28,0.6491666666666667,0.5,0.4220330612190294,0.47,0.83,39.0,40.0,39.52166666666667,39.5,0.1286408153882492,39.5,39.5,0.0,0.83,0.4835833333333333,0.5,0.08728198128882667,0.47,0.5,5.67,15.0,11.046583333333333,12.0,2.040004323538562,9.6875,12.0,0.0,2.49,0.40499999999999997,0.43,0.4672015741886683,0.0,0.5,0.0,14.5,6.253666666666667,6.0,3.2696472539505095,3.73,8.5425,0.0,3.49,0.8840833333333333,0.83,0.6629771100568885,0.47,1.12,0
39.33,40.0,39.53483333333333,39.5,0.11630865436945204,39.5,39.542500000000004,0.0,0.75,0.4835833333333333,0.5,0.06935229553777252,0.47,0.5,1.0,10.5,7.8345,8.25,1.582396783310663,7.0,9.0,0.0,2.05,0.5819166666666666,0.5,0.43411320955654503,0.43,0.83,7.5,14.67,11.055666666666667,11.33,1.5724239882676527,9.75,12.0,0.0,1.79,0.5278333333333334,0.47,0.35410482076587974,0.43,0.83,39.33,40.67,39.632333333333335,39.5,0.2297559294443694,39.5,39.69,0.0,0.94,0.5349166666666666,0.5,0.15827322314676637,0.47,0.5,0.0,10.0,5.8625,6.0,2.409595750467756,4.0,8.0,0.0,4.0,0.8799166666666667,0.7649999999999999,0.7392393272230351,0.43,1.2275,8.67,16.25,12.620083333333334,12.5,1.5893439774672704,12.0,13.67,0.0,2.12,0.6805833333333333,0.82,0.4887392386716732,0.43,0.94,39.33,40.5,39.6385,39.5,0.2358879166970987,39.5,39.67,0.0,1.0,0.493,0.5,0.19289305610217522,0.47,0.5,1.75,12.0,5.542833333333333,5.0,2.4813262864959986,3.67,7.75,0.0,4.03,0.7693333333333333,0.5,0.7388529985737355,0.43,1.0,9.5,15.0,12.323583333333334,12.0,1.0571118063613034,11.75,12.75,0.0,2.05,0.5726666666666667,0.47,0.5194433564501757,0.0,0.87,0.0,40.0,39.21908333333333,39.5,3.613429199698327,39.5,39.67,0.0,0.83,0.47441666666666665,0.5,0.12664909394543203,0.47,0.5,0.0,13.25,6.9605,7.125,3.091676505303454,4.5,9.0825,0.0,3.5,1.06425,0.7649999999999999,0.9601283724568492,0.43,1.54,0.0,15.0,11.063166666666667,12.25,3.7156281311460084,11.4375,13.25,0.0,3.19,0.7105833333333333,0.5,0.5873588453111661,0.43,0.94,0
39.0,40.0,39.528166666666664,39.5,0.133825317807486,39.5,39.5,0.0,1.0,0.48075,0.5,0.09251084424282938,0.47,0.5,0.0,11.0,5.953666666666667,6.125,2.1702723886407336,5.0,7.33,0.0,2.62,0.425,0.43,0.46863291254743156,0.0,0.5,7.75,12.67,10.635666666666667,11.0,1.2186110934990206,9.67,11.5,0.0,1.87,0.5589166666666666,0.5,0.31181441321933245,0.43,0.82,39.0,40.0,39.52633333333333,39.5,0.1439884060069627,39.5,39.67,0.0,0.5,0.46775,0.5,0.09946463836818728,0.47,0.5,1.0,12.0,7.2905,7.585,3.1364208713680224,5.0,10.25,0.0,3.27,0.43474999999999997,0.43,0.498909672530547,0.0,0.5,9.25,14.0,11.956166666666666,12.0,1.0979187211297943,11.6275,12.5,0.0,1.5,0.4860833333333333,0.47,0.32828890697459917,0.43,0.5,39.0,40.0,39.39058333333333,39.5,0.20758432865079382,39.25,39.5,0.0,0.5,0.41183333333333333,0.47,0.1586761584148662,0.43,0.5,0.0,12.2,6.732916666666666,8.0,4.3210038897050245,2.4575,10.8125,0.0,1.63,0.381,0.43,0.3852171710964648,0.0,0.5,0.0,13.5,8.8215,10.415,3.8344799369086053,5.5,12.0,0.0,2.87,0.7365,0.7649999999999999,0.5637772520383971,0.43,1.0,39.0,40.0,39.290083333333335,39.25,0.23026654570916114,39.0,39.5,0.0,0.5,0.32808333333333334,0.43,0.2128726917976217,0.0,0.47,0.0,8.5,3.3875,3.0,2.6507072942261787,1.0,5.8125,0.0,1.63,0.35533333333333333,0.43,0.39169515958103907,0.0,0.5,5.75,18.0,12.1765,10.0,4.452218340474836,8.33,17.3725,0.0,4.06,0.5493333333333333,0.47,0.46471954736494686,0.43,0.82,0
